text,pos,total,pos_unique
jamais tant blasphémé nom jamais tant méprisé volonté jamais tant désobéi jamais pain tant manqué manquait dieu manquait pain corps manquait pain maïs pain seigle blé autre pain manque pain nourriture âmes affamés autre faim seule faim laisse ventre creux impérissable autre pain manque lieu règne charité seul règne règne face terre terre terre création lieu règne royaume charité seul règne règne règne royaume impérissable péché encore si voyait commencement saints si voyait poindre commencement règne saints est -ce fait dieu est -ce fait créature est -ce fait création jamais fait tant offenses jamais tant offenses mortes impardonnées jamais chrétien fait tant offense chrétien jamais dieu jamais homme fait tant offense jamais tant offense morte impardonnée sera -t -il dit envoyé vain fils fils souffert vain mort faudra -t -il vain sacrifie sacrifions tous jours sera -ce vain croix dressée jour autres redressons tous jours est -ce fait peuple chrétien dieu peuple plus seulement tentations assiègent tentations triomphent tentations règnent règne tentation règne royaumes terre tombé tout entier règne royaume tentation mauvais succombent tentation mal faire mal faire mal autres pardonnez -moi dieu faire mal bons ceux bons succombent tentation infiniment pire tentation croire abandonnés nom père fils saint-esprit dieu délivrez -nous mal délivrez -nous mal encore assez saintes assez saints envoyez -nous autres envoyez -nous autant faudra envoyez -nous tant ennemi lasse suivrons dieu ferons tout voudrez ferons tout voudront ferons tout diront part fidèles envoyez -nous saints brebis envoyez -nous bergers troupeau envoyez -nous pasteurs bons chrétiens savez bons chrétiens alors comment ça fait tant bons chrétiens fassent bonne chrétienté faut quelque chose marche si envoyiez si seulement vouliez envoyer saintes bien encore dit voit sait connaît sait comment ça fait saintes sainteté ça marche tout quelque chose marche saintes sainteté jamais règne royaume perdition autant dominé face terre faudrait peut-être autre chose dieu savez tout savez manque faudrait peut-être quelque chose nouveau quelque chose encore jamais vu quelque chose encore jamais fait oserait dire dieu puisse encore avoir nouveau après quatorze siècles chrétienté après tant saintes tant saints après tous martyrs après passion mort fils,"['ADV', 'ADV', 'VERB', 'NOUN', 'ADV', 'ADV', 'VERB', 'NOUN', 'ADV', 'ADV', 'VERB', 'ADV', 'NOUN', 'ADV', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADV', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'SCONJ', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'AUX', 'PRON', 'VERB', 'NOUN', 'AUX', 'PRON', 'VERB', 'NOUN', 'AUX', 'PRON', 'VERB', 'NOUN', 'ADV', 'VERB', 'ADV', 'NOUN', 'ADV', 'ADV', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADJ', 'VERB', 'ADV', 'NOUN', 'ADJ', 'ADV', 'NOUN', 'ADV', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADV', 'ADV', 'NOUN', 'VERB', 'VERB', 'AUX', 'PART', 'PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PART', 'PRON', 'ADJ', 'VERB', 'NOUN', 'DET', 'NOUN', 'AUX', 'PRON', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'DET', 'NOUN', 'AUX', 'PRON', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADV', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADV', 'VERB', 'ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'PRON', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PRON', 'ADJ', 'VERB', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PRON', 'ADV', 'VERB', 'PRON', 'ADV', 'ADV', 'ADV', 'ADJ', 'ADV', 'ADJ', 'VERB', 'PRON', 'PRON', 'VERB', 'PRON', 'ADV', 'VERB', 'VERB', 'PRON', 'ADV', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADJ', 'VERB', 'PRON', 'ADJ', 'NOUN', 'VERB', 'PRON', 'NOUN', 'NOUN', 'VERB', 'PRON', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADV', 'ADV', 'PRON', 'VERB', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'VERB', 'SCONJ', 'ADV', 'VERB', 'VERB', 'NOUN', 'ADV', 'ADV', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'ADV', 'PRON', 'VERB', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADJ', 'DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PRON', 'VERB', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'VERB', 'VERB', 'VERB', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'ADP', 'NUM', 'NOUN', 'ADJ', 'ADP', 'ADV', 'NOUN', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN']",348,11
rassied recommence filer,"['PROPN', 'VERB', 'VERB']",3,2
enfin faudrait dieu faudrait envoyer sainte… réussisse,"['ADV', 'VERB', 'NOUN', 'VERB', 'VERB', 'PRON', 'VERB']",7,4
voix monte vallée vient approche hauviette vient monte bourg sentier chante,"['NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB']",11,3
anglais,['ADJ'],1,1
tour saint-nique nique,"['NOUN', 'ADJ', 'NOUN']",3,2
anglais,['ADJ'],1,1
tour saint-nicolas,"['NOUN', 'PROPN']",2,2
jeannette,['NOUN'],1,1
dieu dieu bien sages bien soumis bien obéissants bien fidèles,"['NOUN', 'NOUN', 'ADV', 'ADJ', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADV', 'ADJ']",10,4
dieu dieu enfants enfants,"['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
hauviette apparaît venant,"['NOUN', 'VERB', 'VERB']",3,2
jeannette,['NOUN'],1,1
dieu dieu est -ce fait peuple,"['NOUN', 'NOUN', 'AUX', 'PRON', 'VERB', 'NOUN']",6,4
entre hauviette commence toute chantante comme si paroles suite naturelle chanson redescend degrés propos ordinaire,"['ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'SCONJ', 'SCONJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ']",15,7
hauviette,['NOUN'],1,1
bonjour jeannette,"['INTJ', 'NOUN']",2,2
jeannette,['NOUN'],1,1
bonjour hauviette,"['INTJ', 'NOUN']",2,2
silence,['NOUN'],1,1
hauviette,['NOUN'],1,1
faisais prière,"['VERB', 'NOUN']",2,2
jeannette,['NOUN'],1,1
assez long silence,"['ADV', 'ADJ', 'NOUN']",3,3
faisais prière tant manque tant demander,"['VERB', 'NOUN', 'ADV', 'NOUN', 'ADV', 'VERB']",6,3
hauviette,['NOUN'],1,1
bon dieu sait bien faut bon dieu sait bien manque,"['ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADV', 'NOUN']",10,4
puis toujours comme bavardant faisais prière excuse défends reproche besoin défendre mal ça besoin avoir honte,"['ADV', 'ADV', 'SCONJ', 'VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'ADV', 'PRON', 'NOUN', 'VERB', 'NOUN']",16,5
jeannette,['NOUN'],1,1
silence,['NOUN'],1,1
faisais prière aussi hauviette fais prière,"['VERB', 'NOUN', 'ADV', 'NOUN', 'VERB', 'NOUN']",6,3
hauviette,['NOUN'],1,1
bonne chrétienne comme tout monde fais prière comme tout monde bonne paroissienne comme tout monde hein fais prière tous matins tous soirs père salue marie commencer finir journée puis ça emplit journée hein ça suffit emplir toute journée faire tenir journée ça tient cœur toute journée ça fait passer toute journée bonne chrétienne fait deux prières comme fait trois repas aussi naturel chose ça fait journée mange toute journée fait prière toute journée bonne paroissienne fais aussi prière angelus matin angelus soir quand ferais importe quoi arrête faire naturellement répondre cloche bonne paroissienne paroisse domremy vais catéchisme comme tout monde dimanche vais bourg messe église comme tout monde seulement voilà faut dimanche ressemble jours semaine jours semaine ressemblent dimanche heures prière ressemblent autres heures journée autres heures journée heures prière sans ça alors autrement comme si dimanche semaine heures prière journée alors peine avoir dimanche faut travailler dimanche alors faut travailler semaine jour bon dieu autres jours travailler travailler prier vais catéchisme dimanche matin avant messe temps tout chaque heure suffit peine travail chaque chose temps travailler prier tout naturel ça ça fait tout seul,"['ADJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADV', 'PRON', 'VERB', 'NOUN', 'INTJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'AUX', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NUM', 'NOUN', 'SCONJ', 'VERB', 'NUM', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'PRON', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'VERB', 'VERB', 'PRON', 'VERB', 'AUX', 'ADV', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PRON', 'ADV', 'ADV', 'SCONJ', 'SCONJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADV', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADJ', 'PRON', 'PRON', 'VERB', 'ADV', 'ADJ']",185,11
faut dimanche ressorte semaine angelus heure prière sorte journée,"['VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",9,3
oui jeannette belle fais prière sors faire fais tout temps sors fais toutes croix chemin église suffit jamais croix chemins tant servi…,"['DET', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'AUX', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'ADV']",21,6
jeannette,['NOUN'],1,1
hauviette hauviette …,"['NOUN', 'ADJ']",2,2
hauviette,['NOUN'],1,1
fâche belle jamais croix,"['VERB', 'ADJ', 'ADV', 'NOUN']",4,4
chemins tant servi…,"['NOUN', 'ADV', 'ADJ']",3,3
jeannette,['NOUN'],1,1
hélas hélas croix jour servi vraie croix bois montagne servi fois … quelle fois,"['ADV', 'ADV', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN']",14,6
hauviette,['NOUN'],1,1
vois vois savons autres vois apprend autres vois catéchisme tout catéchisme église messe sais vois pièce fais fais seulement vois semaines jours jours semaine heures journée toutes heures sonnent comme cloche angelus tous jours dimanches plus dimanches dimanches plus dimanches dimanche noël dimanche pâques messe plus messe…,"['VERB', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'NOUN', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'AUX', 'VERB', 'ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADJ']",47,8
jeannette,['NOUN'],1,1
rien plus messe,"['PRON', 'ADV', 'NOUN']",3,3
hauviette,['NOUN'],1,1
bonne paroissienne paroisse domremy lorraine lorraine chrétienté voilà tout jamais croix pays-ci autant servi depuis elles venues monde jamais croix pierre autant servi jamais croix chrétienté ici croix pays-ci chrétienté reçu autant prières depuis tout temps elles venues monde depuis treize ans demi venue monde voilà sais croix croisée chemin maxey,"['ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'VERB', 'ADV', 'ADV', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'NOUN', 'ADV', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",51,8
jeannette,['NOUN'],1,1
hélas hélas chemin mène ennemis chemin bourg ennemi comment chrétiens peuvent -ils être ennemis enfants dieu frères jésus,"['ADV', 'ADV', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'VERB', 'PRON', 'AUX', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ']",18,6
tous frères jésus,"['DET', 'NOUN', 'ADJ']",3,3
hauviette,['NOUN'],1,1
tellement honte…,['ADV'],1,1
jeannette,['NOUN'],1,1
hauviette hauviette …,"['NOUN', 'ADJ']",2,2
hauviette,['NOUN'],1,1
tellement honte être toujours prière caches dis signe croix lieu faire commencement fin prières voie parce ferais tout temps,"['ADV', 'NOUN', 'AUX', 'ADV', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN']",19,5
jeannette,['NOUN'],1,1
hélas,['ADV'],1,1
hauviette,['NOUN'],1,1
veux être comme autres veux être,"['VERB', 'AUX', 'ADP', 'PRON', 'VERB', 'AUX']",6,4
comme tout monde veux faire remarquer beau faire arriveras jamais,"['ADP', 'DET', 'NOUN', 'VERB', 'AUX', 'VERB', 'ADJ', 'AUX', 'VERB', 'ADV']",10,7
jeannette,['NOUN'],1,1
bergère comme tout monde chrétienne comme tout monde paroissienne comme tout monde,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']",12,4
amie comme,"['NOUN', 'SCONJ']",2,2
hauviette,['NOUN'],1,1
beau faire beau dire beau croire amie jamais comme,"['ADJ', 'AUX', 'ADJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'ADV', 'SCONJ']",9,6
veux main bon dieu main bon dieu tous terre entière main bon dieu faut tout faire monde faut créatures toute sorte faire création faut paroissiens toute sorte faire paroisse faut chrétiens toute sorte faire chrétienté,"['VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'DET', 'NOUN', 'VERB', 'NOUN']",35,5
jeannette,['NOUN'],1,1
saints toute sorte fallu saints saintes toute sorte aujourd hui faudrait faudrait peut- être encore sorte plus,"['NOUN', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PROPN', 'VERB', 'VERB', 'VERB', 'AUX', 'ADV', 'NOUN', 'ADV']",16,6
hauviette,['NOUN'],1,1
parmi comme jamais comme quand fais prière contente temps ça dure temps faire temps ça dure après jusqu suivante jusqu prochaine,"['ADP', 'ADP', 'ADV', 'SCONJ', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'ADP', 'ADJ']",21,8
jeannette,['NOUN'],1,1
hélas,['ADV'],1,1
hauviette,['NOUN'],1,1
ça laisse toujours faim faire prière toujours aussi malheureuse avant après avant écoute jeannette sais pourquoi veux voir madame gervaise,"['PRON', 'VERB', 'ADV', 'NOUN', 'VERB', 'NOUN', 'ADV', 'ADV', 'ADJ', 'ADP', 'ADP', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'NOUN', 'ADJ']",20,6
jeannette,['NOUN'],1,1
personne encore deviné ni maman ni grande sœur ni amie mengette,"['NOUN', 'ADV', 'VERB', 'CCONJ', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ']",11,5
hauviette,['NOUN'],1,1
sais pourquoi veux voir cette madame gervaise,"['VERB', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ']",7,5
jeannette,['NOUN'],1,1
alors hauviette bien malheureuse,"['ADV', 'NOUN', 'ADV', 'ADJ']",4,3
hauviette,['NOUN'],1,1
malheureuse malheureuse malheureuse quand tour toujours tour seulement fille voit clair veux voir madame gervaise cause cette détresse âme jusqu fond jusqu dernier fond âme imagine ici paroisse heureuse vie parce fais charité parce soignes malades consoles ceux affligés toujours là ceux peine hauviette sais malheureuse,"['ADJ', 'ADJ', 'ADJ', 'SCONJ', 'NOUN', 'ADV', 'NOUN', 'ADV', 'NOUN', 'VERB', 'ADJ', 'VERB', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADV', 'PRON', 'NOUN', 'NOUN', 'VERB', 'ADJ']",46,8
jeannette,['NOUN'],1,1
sais parce amie hauviette,"['VERB', 'ADV', 'NOUN', 'ADJ']",4,4
hauviette,['NOUN'],1,1
amie seulement fille voit clair faire bien autres autres ça ferait bien si seulement faisait rien fait bien tout fait mal tout laisse faim consumes consumes consumée tristesse perdue tristesse pauvre grande fièvre fièvre tristesse guéris point guéris jamais grande fièvre pétrie tristesse âme pétrie tristesse oncle allé chercher hein,"['NOUN', 'ADV', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADV', 'PRON', 'PRON', 'PRON', 'VERB', 'ADV', 'SCONJ', 'ADV', 'VERB', 'PRON', 'NOUN', 'ADV', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'SYM']",50,7
jeannette,['NOUN'],1,1
vrai âme tristesse tout-à-l heure encore…,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",5,2
hauviette,['NOUN'],1,1
alors pourquoi faire semblant pourquoi vouloir ressembler tout monde,"['ADV', 'ADV', 'AUX', 'VERB', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN']",9,5
jeannette,['NOUN'],1,1
parce peur,"['ADV', 'NOUN']",2,2
hauviette,['NOUN'],1,1
tristesse peur détresse grande famille beaucoup dirait consommé toute tristesse terre,"['NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'NOUN']",11,5
jeannette,['NOUN'],1,1
comment âme serait -elle noyée tristesse tout-à-l heure encore vu passer deux enfants deux gamins deux petits descendaient tout seuls sentier là-bas derrière bouleaux derrière haie plus grand traînait autre pleuraient criaient faim faim faim… entendais ici appelés voulais quitter moutons vue accourus criant comme petits chiens plus grand bien sept ans,"['ADV', 'NOUN', 'AUX', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'VERB', 'NUM', 'NOUN', 'NUM', 'NOUN', 'NUM', 'ADJ', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADJ', 'VERB', 'PRON', 'VERB', 'VERB', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'VERB', 'VERB', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'ADV', 'NUM', 'NOUN']",52,8
hauviette,['NOUN'],1,1
plus petit bien trois ans moucherons marmots connais très bien nourrissons,"['ADV', 'ADJ', 'ADV', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ']",11,5
jeannette,['NOUN'],1,1
hauviette hauviette,"['NOUN', 'NOUN']",2,1
hauviette,['NOUN'],1,1
rencontrés venant montais descendaient descendent toujours appelée madame rigolo oui dit imitant bonjour madame très rigolo dit aussi madame madame bergère garde moutons là-haut bout chemin fait laine oui oui madame bergère malicieusement bonne mine deux très bonne mine contents air heureux vivre,"['VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADJ', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'ADJ', 'VERB', 'ADV', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'NUM', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB']",43,6
jeannette,['NOUN'],1,1
accourus comme petits chiens criaient madame faim madame faim,"['VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",9,4
hauviette,['NOUN'],1,1
